,location,total_sqft,bath,price,bhk
2877,Hebbal,3520.0,5.0,320.0,3
2878,Hebbal,1162.0,2.0,69.0,2
2879,Hebbal,1100.0,2.0,60.0,2
2880,Hebbal,4235.0,5.0,364.0,4
2881,Hebbal,1299.0,2.0,97.0,2
2882,Hebbal,1255.0,3.0,77.68,3
2883,Hebbal,2470.0,5.0,192.0,4
2884,Hebbal,1645.0,3.0,117.0,3
2885,Hebbal,1920.0,3.0,134.0,3
2886,Hebbal,3520.0,5.0,240.0,3
2887,Hebbal,1920.0,3.0,150.0,3
2888,Hebbal,2375.0,4.0,189.0,4
2889,Hebbal,1420.0,2.0,99.26,2
2890,Hebbal,1252.0,2.0,92.0,2
2891,Hebbal,2790.0,4.0,198.0,4
2892,Hebbal,1162.0,2.0,59.0,2
2893,Hebbal,1294.0,2.0,115.0,2
2894,Hebbal,1150.0,2.0,57.0,2
2895,Hebbal,1740.0,2.0,137.0,3
2896,Hebbal,1430.0,3.0,85.0,3
2897,Hebbal,1662.0,3.0,155.0,3
2898,Hebbal,2250.0,3.0,219.0,3
2899,Hebbal,1349.0,2.0,98.0,2
2900,Hebbal,4000.0,6.0,370.0,4
2901,Hebbal,1349.0,2.0,96.8,2
2902,Hebbal Kempapura,1700.0,3.0,155.0,3
2903,Hebbal Kempapura,1800.0,3.0,175.0,3
2904,Hebbal Kempapura,2900.0,4.0,300.0,3
2905,Hebbal Kempapura,3522.0,3.0,380.0,3
2906,Hebbal Kempapura,2280.0,5.0,200.0,5
2907,Hebbal Kempapura,1200.0,2.0,125.0,2
2908,Hebbal Kempapura,2900.0,4.0,240.0,3
2909,Hebbal Kempapura,3900.0,5.0,360.0,4
2910,Hebbal Kempapura,1300.0,2.0,102.0,2
2911,Hebbal Kempapura,1466.0,2.0,140.0,3
2912,Hebbal Kempapura,3900.0,5.0,310.0,4
2913,Hebbal Kempapura,1725.0,2.0,165.0,3
2914,Hebbal Kempapura,1200.0,3.0,125.0,3
2915,Hebbal Kempapura,3408.0,3.0,260.0,3
2916,Hebbal Kempapura,1485.0,3.0,132.0,2
2917,Hebbal Kempapura,1400.0,2.0,108.0,2
2918,Hebbal Kempapura,1800.0,3.0,150.0,3
2919,Hebbal Kempapura,2400.0,5.0,200.0,5
2920,Hebbal Kempapura,2800.0,5.0,220.0,5
2921,Hebbal Kempapura,1785.0,3.0,165.0,3
2922,Hebbal Kempapura,3729.0,4.0,384.0,4
2923,Hebbal Kempapura,1600.0,3.0,170.0,3
2924,Hebbal Kempapura,1730.0,3.0,175.0,3
2925,Hebbal Kempapura,2485.0,4.0,198.0,4
2926,Hegde Nagar,1569.0,3.0,101.0,3
2927,Hegde Nagar,3000.0,7.0,210.0,6
2928,Hegde Nagar,2026.0,3.0,132.0,3
2929,Hegde Nagar,1801.0,3.0,115.0,3
2930,Hegde Nagar,1050.0,1.0,56.0,2
2931,Hegde Nagar,1341.0,2.0,97.0,2
2932,Hegde Nagar,2112.95,4.0,145.0,3
2933,Hegde Nagar,1200.0,4.0,83.0,4
2934,Hegde Nagar,1703.0,3.0,113.0,3
2935,Hegde Nagar,1570.0,3.0,105.0,3
2936,Hegde Nagar,1801.0,3.0,140.0,3
2937,Hegde Nagar,1584.01,3.0,103.0,3
2938,Hegde Nagar,1965.0,4.0,125.0,3
2939,Hegde Nagar,1200.0,2.0,75.0,2
2940,Hegde Nagar,1847.0,3.0,135.0,3
2941,Hegde Nagar,1965.0,4.0,132.0,3
2942,Hegde Nagar,1703.0,3.0,125.0,3
2943,Hegde Nagar,1847.0,3.0,125.0,3
2944,Hegde Nagar,2144.6,4.0,145.0,3
2945,Hegde Nagar,1718.0,3.0,119.0,3
2946,Hegde Nagar,1847.0,3.0,123.0,3
2947,Hegde Nagar,1340.0,2.0,72.0,2
2948,Hegde Nagar,2087.01,3.0,115.0,3
2949,Hegde Nagar,1703.0,3.0,130.0,3
2950,Hegde Nagar,2087.01,4.0,135.0,3
2951,Hegde Nagar,1718.0,3.0,130.0,3
2952,Hegde Nagar,1884.0,4.0,118.0,3
2953,Hegde Nagar,1930.0,4.0,122.0,3
2954,Hegde Nagar,1584.01,3.0,104.0,3
2955,Hegde Nagar,1168.0,2.0,68.0,3
2956,Hegde Nagar,2162.03,4.0,129.0,3
2957,Hegde Nagar,2087.01,4.0,160.0,3
2958,Hegde Nagar,1000.0,2.0,66.0,2
2959,Hegde Nagar,1348.0,2.0,80.5,3
2960,Hennur,1075.0,2.0,52.0,2
2961,Hennur,1255.0,2.0,52.32,2
2962,Hennur,1225.0,2.0,57.0,2
2963,Hennur,1255.0,2.0,57.5,2
2964,Hennur,1259.0,2.0,57.0,2
2965,Hennur,1255.0,2.0,53.5,2
2966,Hennur,1285.0,2.0,60.0,2
2967,Hennur,1285.0,2.0,60.0,2
2968,Hennur,1100.0,2.0,60.0,2
2969,Hennur,1231.0,2.0,48.0,2
2970,Hennur,1255.0,2.0,58.0,2
2971,Hennur,1040.0,2.0,42.12,2
2972,Hennur,1255.0,2.0,54.5,2
2973,Hennur,1041.0,2.0,40.6,2
2974,Hennur,1340.0,3.0,54.24,3
2975,Hennur,1255.0,2.0,55.5,2
2976,Hennur,1260.0,2.0,52.0,3
2977,Hennur,1231.0,2.0,50.0,2
2978,Hennur,2500.0,5.0,125.0,5
2979,Hennur,1160.0,2.0,49.0,2
2980,Hennur,2400.0,3.0,135.0,3
2981,Hennur,1255.0,2.0,53.5,2
2982,Hennur,1255.0,2.0,55.5,2
2983,Hennur,1100.0,2.0,44.55,2
2984,Hennur,1255.0,2.0,57.5,2
2985,Hennur,960.0,2.0,48.0,2
2986,Hennur,1020.0,2.0,48.0,2
2987,Hennur,1255.0,2.0,52.32,2
2988,Hennur,1295.0,2.0,64.0,2
2989,Hennur,1935.0,3.0,102.0,3
2990,Hennur,1655.0,2.0,70.5,3
2991,Hennur,1345.0,2.0,69.0,3
2992,Hennur,1255.0,2.0,58.0,2
2993,Hennur,1420.0,2.0,62.0,2
2994,Hennur,1155.0,2.0,54.5,2
2995,Hennur,1255.0,2.0,52.32,2
2996,Hennur,1255.0,2.0,52.35,2
2997,Hennur,1340.0,2.0,54.27,3
2998,Hennur,1255.0,2.0,54.5,2
2999,Hennur,1830.0,2.0,113.0,3
3000,Hennur,1255.0,2.0,55.5,2
3001,Hennur,1255.0,2.0,53.57,2
3002,Hennur,1255.0,2.0,56.5,2
3003,Hennur,1050.0,2.0,42.73,2
3004,Hennur,1295.0,2.0,62.0,2
3005,Hennur Road,2089.0,3.0,140.0,3
3006,Hennur Road,5000.0,8.0,250.0,8
3007,Hennur Road,1385.0,2.0,83.09,2
3008,Hennur Road,1500.0,2.0,62.0,3
3009,Hennur Road,2264.0,3.0,159.0,3
3010,Hennur Road,1157.0,2.0,84.0,2
3011,Hennur Road,1904.0,3.0,120.0,3
3012,Hennur Road,1891.0,3.0,109.0,3
3013,Hennur Road,1561.0,3.0,95.0,3
3014,Hennur Road,1192.0,2.0,60.0,3
3015,Hennur Road,2060.0,3.0,149.0,3
3016,Hennur Road,1482.0,2.0,92.0,3
3017,Hennur Road,1232.0,2.0,89.0,2
3018,Hennur Road,1065.0,2.0,42.6,2
3019,Hennur Road,1482.0,2.0,83.73,3
3020,Hennur Road,1482.0,2.0,87.0,3
3021,Hennur Road,1891.0,3.0,139.0,3
3022,Hennur Road,1703.0,3.0,101.0,3
3023,Hennur Road,1232.0,2.0,69.61,2
3024,Hennur Road,987.0,2.0,49.0,2
3025,Hennur Road,1804.0,3.0,102.0,3
3026,Hennur Road,2160.0,3.0,160.0,3
3027,Hennur Road,1186.0,2.0,63.0,3
3028,Hennur Road,1680.0,3.0,99.27,3
3029,Hennur Road,1065.0,2.0,42.6,2
3030,Hennur Road,1385.0,2.0,83.09,2
3031,Hennur Road,1186.0,2.0,56.0,3
3032,Hennur Road,2350.0,3.0,174.0,3
3033,Hennur Road,1586.0,3.0,93.94,3
3034,Hennur Road,1975.0,3.0,123.0,3
3035,Hennur Road,1290.0,2.0,94.5,3
3036,Hennur Road,901.0,2.0,49.5,2
3037,Hennur Road,1445.0,3.0,86.56,3
3038,Hennur Road,1482.0,2.0,97.0,3
3039,Hennur Road,1182.0,2.0,82.5,2
3040,Hennur Road,1192.0,2.0,62.0,3
3041,Hennur Road,1036.0,2.0,59.46,2
3042,Hennur Road,1891.0,3.0,109.0,3
3043,Hennur Road,1232.0,2.0,69.61,2
3044,Hennur Road,1804.0,3.0,102.0,3
3045,Hennur Road,2320.0,3.0,170.0,3
3046,Hennur Road,1936.0,3.0,118.0,3
3047,Hennur Road,1480.0,2.0,65.0,2
3048,Hennur Road,1590.0,3.0,96.5,3
3049,Hennur Road,1445.0,2.0,105.0,3
3050,Hennur Road,1036.0,2.0,59.45,2
3051,Hennur Road,1832.0,3.0,125.0,3
3052,Hennur Road,1359.0,2.0,104.0,2
3053,Hennur Road,1341.0,2.0,75.76,2
3054,Hennur Road,1040.0,2.0,50.0,2
3055,Hennur Road,1685.0,3.0,95.0,3
3056,Hennur Road,1414.0,2.0,84.18,2
3057,Hennur Road,1949.0,3.0,133.0,3
3058,Hennur Road,1232.0,2.0,89.0,2
3059,Hennur Road,1250.0,2.0,77.88,3
3060,Hennur Road,2502.0,4.0,180.0,4
3061,Hennur Road,1831.0,3.0,110.0,3
3062,Hennur Road,1232.0,2.0,87.0,2
3063,Hennur Road,1232.0,2.0,74.0,2
3064,Hennur Road,1232.0,2.0,66.0,2
3065,Hennur Road,1341.0,2.0,95.0,2
3066,Hennur Road,2700.0,3.0,150.0,3
3067,Hennur Road,1232.0,2.0,88.0,2
3068,Hennur Road,2365.0,4.0,175.0,3
3069,Hennur Road,1310.0,2.0,66.0,2
3070,Hennur Road,1552.0,3.0,75.0,3
3071,Hennur Road,1015.0,2.0,50.0,2
3072,Hennur Road,1186.0,2.0,55.33,3
3073,Hennur Road,2264.0,3.0,168.0,3
3074,Hennur Road,2002.0,3.0,120.0,3
3075,Hennur Road,1232.0,2.0,69.6,2
3076,Hennur Road,1195.0,2.0,73.0,2
3077,Hennur Road,1020.0,2.0,47.0,2
3078,Hennur Road,5100.0,6.0,375.0,5
3079,Hennur Road,1061.0,2.0,54.92,2
3080,Hennur Road,1585.0,2.0,80.0,3
3081,Hennur Road,1020.0,2.0,45.0,2
3082,Hennur Road,2041.0,3.0,128.0,3
3083,Hennur Road,1232.0,2.0,87.0,2
3084,Hennur Road,1066.0,2.0,52.23,2
3085,Hennur Road,973.0,2.0,56.0,2
3086,Hennur Road,1255.0,2.0,84.0,2
3087,Hennur Road,1232.0,2.0,83.0,2
3088,Hennur Road,1832.0,3.0,116.0,3
3089,Hennur Road,2050.0,3.0,120.0,3
3090,Hennur Road,1445.0,2.0,86.69,3
3091,Hennur Road,1445.0,2.0,83.0,3
3092,Hennur Road,1679.0,3.0,94.86,3
3093,Hennur Road,1482.0,2.0,68.9,3
3094,Hennur Road,1654.0,3.0,97.8,3
3095,Hennur Road,1480.0,3.0,100.0,3
3096,Hennur Road,1450.0,3.0,88.6,3
3097,Hennur Road,1155.0,2.0,69.18,2
3098,Hennur Road,1053.0,2.0,53.0,2
3099,Hennur Road,1195.0,2.0,59.0,2
3100,Hennur Road,1904.0,3.0,129.0,3
3101,Hennur Road,1981.0,3.0,134.0,3
3102,Hennur Road,1155.0,2.0,69.18,2
3103,Hennur Road,2000.0,4.0,90.0,4
3104,Hennur Road,1590.0,3.0,105.0,3
3105,Hennur Road,2041.0,3.0,138.0,3
3106,Hennur Road,1100.0,2.0,78.0,3
3107,Hennur Road,1880.0,4.0,154.0,4
3108,Hennur Road,1232.0,2.0,69.61,2
3109,Hennur Road,1748.0,3.0,103.0,3
3110,Hennur Road,1460.0,2.0,80.3,2
3111,Hennur Road,1933.0,3.0,140.0,3
3112,Hennur Road,1030.0,2.0,46.5,2
3113,Hennur Road,1232.0,2.0,69.61,2
3114,Hennur Road,1450.0,3.0,79.0,3
3115,Hennur Road,1445.0,2.0,89.56,3
3116,Hennur Road,973.0,2.0,50.74,2
3117,Hennur Road,1482.0,2.0,83.73,3
3118,Hennur Road,1305.0,2.0,77.0,3
3119,Hennur Road,1672.0,3.0,86.0,3
3120,Hennur Road,1165.0,2.0,67.0,2
3121,Hennur Road,980.0,2.0,51.0,2
3122,Hennur Road,1232.0,2.0,80.0,2
3123,Hennur Road,1085.0,2.0,43.4,2
3124,Hennur Road,950.0,2.0,55.0,2
3125,Hennur Road,1140.0,2.0,56.0,2
3126,Hennur Road,1891.0,3.0,110.0,3
3127,Hennur Road,1735.0,3.0,78.0,3
3128,Hennur Road,1470.0,2.0,75.0,3
3129,Hennur Road,1165.0,2.0,52.0,2
3130,Hennur Road,1450.0,2.0,80.0,2
3131,Hennur Road,1155.0,2.0,69.18,2
3132,Hennur Road,1936.0,3.0,131.0,3
3133,Hoodi,985.0,2.0,67.0,2
3134,Hoodi,1715.0,2.0,95.0,3
3135,Hoodi,2118.0,4.0,111.0,4
3136,Hoodi,1425.0,2.0,80.0,2
3137,Hoodi,1420.0,2.0,75.0,2
3138,Hoodi,1639.0,3.0,110.0,3
3139,Hoodi,1606.0,3.0,89.55,3
3140,Hoodi,1639.0,3.0,98.32,3
3141,Hoodi,2863.0,4.0,140.0,4
3142,Hoodi,1512.0,3.0,75.77,3
3143,Hoodi,1026.0,2.0,60.87,2
3144,Hoodi,1050.0,2.0,50.0,2
3145,Hoodi,1400.0,2.0,78.0,2
3146,Hoodi,2400.0,5.0,160.0,5
3147,Hoodi,1196.0,2.0,71.74,2
3148,Hoodi,1553.0,3.0,83.09,3
3149,Hoodi,1500.0,2.0,84.0,2
3150,Hoodi,1055.0,2.0,57.63,2
3151,Hoodi,1925.0,2.0,114.0,3
3152,Hoodi,1400.0,2.0,82.0,2
3153,Hoodi,1746.0,3.0,84.95,3
3154,Hoodi,706.0,1.0,48.24,1
3155,Hoodi,1257.0,2.0,69.0,2
3156,Hoodi,1132.0,2.0,67.9,2
3157,Hoodi,1925.0,3.0,110.0,3
3158,Hoodi,1769.0,3.0,96.87,3
3159,Hoodi,1257.0,2.0,71.03,2
3160,Hoodi,1305.0,2.0,75.0,2
3161,Hoodi,1490.0,3.0,79.0,3
3162,Hoodi,1240.0,2.0,65.0,2
3163,Hoodi,1370.0,3.0,67.0,3
3164,Hoodi,1108.0,2.0,74.23,2
3165,Hoodi,1257.0,2.0,68.5,2
3166,Hoodi,1000.0,2.0,48.0,2
3167,Hoodi,1063.0,2.0,61.17,2
3168,Hoodi,1259.0,2.0,69.45,2
3169,Hoodi,1559.0,3.0,81.55,3
3170,Hoodi,1715.0,2.0,100.0,3
3171,Hoodi,1350.0,3.0,70.0,3
3172,Hoodi,1447.0,3.0,76.0,2
3173,Hoodi,2144.0,3.0,140.0,3
3174,Hoodi,1108.0,2.0,66.46,2
3175,Hoodi,1400.0,3.0,74.0,3
3176,Hoodi,1837.0,3.0,110.0,3
3177,Hoodi,3385.0,4.0,220.0,4
3178,Hoodi,1644.0,3.0,80.51,3
3179,Hoodi,1181.0,2.0,55.0,2
3180,Hoodi,1490.0,3.0,85.0,3
3181,Horamavu Agara,1200.0,2.0,45.0,2
3182,Horamavu Agara,1560.0,3.0,75.0,3
3183,Horamavu Agara,755.0,2.0,37.49,2
3184,Horamavu Agara,982.0,2.0,47.65,2
3185,Horamavu Agara,1650.0,2.0,75.0,3
3186,Horamavu Agara,950.0,2.0,39.0,2
3187,Horamavu Agara,1756.0,3.0,92.0,3
3188,Horamavu Agara,1106.0,2.0,43.09,2
3189,Horamavu Agara,1079.0,2.0,41.0,2
3190,Horamavu Agara,1265.0,2.0,65.0,3
3191,Horamavu Agara,1060.0,2.0,37.0,2
3192,Horamavu Agara,1107.83,2.0,41.51,2
3193,Horamavu Agara,980.0,2.0,38.19,2
3194,Horamavu Agara,1250.0,3.0,65.0,3
3195,Horamavu Agara,1145.0,2.0,41.21,2
3196,Horamavu Agara,2400.0,3.0,80.0,5
3197,Horamavu Agara,1000.0,2.0,46.0,2
3198,Horamavu Agara,760.0,2.0,37.49,2
3199,Horamavu Agara,1150.0,2.0,42.0,2
3200,Horamavu Agara,1364.0,2.0,50.0,3
3201,Horamavu Agara,750.0,2.0,37.49,2
3202,Horamavu Agara,625.0,1.0,27.0,1
3203,Horamavu Agara,1080.0,2.0,38.0,2
3204,Horamavu Agara,994.0,2.0,42.28,2
3205,Horamavu Agara,1107.83,2.0,41.51,2
3206,Horamavu Agara,1300.0,2.0,52.0,3
3207,Horamavu Agara,1090.0,2.0,46.0,2
3208,Horamavu Agara,1400.0,3.0,63.0,3
3209,Horamavu Agara,1557.0,3.0,70.0,3
3210,Horamavu Agara,1058.0,2.0,47.0,2
3211,Horamavu Banaswadi,1554.0,3.0,55.0,3
3212,Horamavu Banaswadi,1611.0,3.0,66.0,3
3213,Horamavu Banaswadi,1460.0,2.0,80.5,2
3214,Horamavu Banaswadi,1156.0,2.0,46.0,2
3215,Horamavu Banaswadi,1180.0,2.0,58.0,2
3216,Horamavu Banaswadi,1307.0,2.0,51.6,2
3217,Horamavu Banaswadi,3800.0,8.0,200.0,6
3218,Horamavu Banaswadi,1357.0,2.0,54.0,2
3219,Horamavu Banaswadi,925.0,2.0,38.0,2
3220,Horamavu Banaswadi,1272.0,2.0,48.0,2
3221,Horamavu Banaswadi,1225.0,2.0,49.5,2
3222,Horamavu Banaswadi,1272.0,2.0,51.5,2
3223,Horamavu Banaswadi,1272.0,2.0,51.5,2
3224,Horamavu Banaswadi,1156.0,2.0,46.9,2
3225,Horamavu Banaswadi,1200.0,2.0,45.0,2
3226,Horamavu Banaswadi,1254.0,2.0,47.0,2
3227,Horamavu Banaswadi,1610.0,3.0,68.0,3
3228,Horamavu Banaswadi,1210.0,2.0,50.0,2
3229,Horamavu Banaswadi,1357.0,2.0,54.0,2
3230,Horamavu Banaswadi,1272.0,2.0,50.0,2
3231,Horamavu Banaswadi,1200.0,2.0,45.0,2
3232,Horamavu Banaswadi,1025.0,2.0,45.0,2
3233,Horamavu Banaswadi,1081.0,2.0,52.0,2
3234,Horamavu Banaswadi,1000.0,2.0,50.0,2
3235,Hormavu,1500.0,2.0,78.0,2
3236,Hormavu,1150.0,2.0,55.0,2
3237,Hormavu,715.0,1.0,46.0,1
3238,Hormavu,2100.0,3.0,73.0,3
3239,Hormavu,1180.0,2.0,50.0,2
3240,Hormavu,1200.0,2.0,67.0,2
3241,Hormavu,1200.0,3.0,70.0,2
3242,Hormavu,1175.0,2.0,52.0,2
3243,Hormavu,1351.0,2.0,53.0,1
3244,Hormavu,1141.0,2.0,44.4,2
3245,Hormavu,1130.0,2.0,42.3,2
3246,Hormavu,1500.0,3.0,70.0,3
3247,Hormavu,1725.0,3.0,85.0,3
3248,Hormavu,1153.0,2.0,65.0,2
3249,Hormavu,1150.0,2.0,53.11,2
3250,Hormavu,1123.0,2.0,56.0,2
3251,Hormavu,1385.0,2.0,69.0,3
3252,Hormavu,1030.0,2.0,49.35,2
3253,Hormavu,1018.0,2.0,50.8,2
3254,Hormavu,1555.0,3.0,75.0,3
3255,Hormavu,1143.0,2.0,53.0,2
3256,Hormavu,1100.0,2.0,38.0,2
3257,Hormavu,1000.0,2.0,50.0,2
3258,Hormavu,1200.0,2.0,68.0,2
3259,Hormavu,1553.0,2.0,58.23,3
3260,Hormavu,1200.0,2.0,68.0,2
3261,Hormavu,765.0,2.0,37.49,2
3262,Hormavu,1420.0,3.0,58.0,3
3263,Hormavu,1250.0,2.0,60.0,2
3264,Hormavu,965.0,2.0,37.15,2
3265,Hormavu,1129.0,2.0,44.0,2
3266,Hormavu,1385.0,2.0,69.25,3
3267,Hormavu,1065.0,2.0,50.92,2
3268,Hormavu,1046.0,2.0,60.0,2
3269,Hormavu,1400.0,2.0,75.0,2
3270,Hormavu,1365.0,2.0,65.0,3
3271,Hormavu,1196.0,2.0,44.8,2
3272,Hormavu,1263.0,2.0,47.36,2
3273,Hormavu,1015.0,2.0,39.08,2
3274,Hormavu,1550.0,2.0,60.0,3
3275,Hormavu,1200.0,2.0,73.0,2
3276,Hormavu,1250.0,2.0,65.0,2
3277,Hormavu,1604.0,3.0,68.0,3
3278,Hormavu,1075.0,2.0,53.7,2
3279,Hormavu,980.0,2.0,42.0,2
3280,Hormavu,1075.0,2.0,53.7,2
3281,Hormavu,2282.0,4.0,115.0,4
3282,Hormavu,1206.0,2.0,55.0,2
3283,Hormavu,1310.0,2.0,67.0,2
3284,Hormavu,1310.0,2.0,60.0,2
3285,Hormavu,1020.0,2.0,45.75,2
3286,Hormavu,1210.0,2.0,69.0,2
3287,Hosa Road,1652.0,3.0,85.0,3
3288,Hosa Road,1639.0,3.0,80.0,3
3289,Hosa Road,1161.0,2.0,55.15,2
3290,Hosa Road,1726.0,3.0,81.99,3
3291,Hosa Road,1161.0,2.0,55.15,2
3292,Hosa Road,1430.0,2.0,97.52,2
3293,Hosa Road,1365.0,2.0,92.0,2
3294,Hosa Road,1243.0,2.0,48.5,2
3295,Hosa Road,1541.0,3.0,69.84,3
3296,Hosa Road,1332.0,2.0,86.12,3
3297,Hosa Road,615.0,1.0,28.29,1
3298,Hosa Road,1318.0,2.0,85.28,3
3299,Hosa Road,1513.0,3.0,103.0,3
3300,Hosa Road,1133.0,2.0,52.0,2
3301,Hosa Road,1016.0,2.0,40.0,2
3302,Hosa Road,972.0,2.0,40.0,2
3303,Hosa Road,1161.0,2.0,55.15,2
3304,Hosa Road,1532.0,3.0,98.13,3
3305,Hosa Road,1680.0,3.0,101.0,3
3306,Hosa Road,880.0,2.0,50.0,2
3307,Hosa Road,1533.0,3.0,98.18,3
3308,Hosa Road,1040.0,2.0,68.59,2
3309,Hosa Road,1040.0,2.0,61.0,2
3310,Hosa Road,2500.0,3.0,100.0,3
3311,Hosa Road,1245.0,2.0,62.0,2
3312,Hosa Road,1311.0,2.0,84.86,3
3313,Hosa Road,1512.0,3.0,103.0,3
3314,Hosa Road,1726.0,3.0,81.99,3
3315,Hosa Road,1364.0,2.0,64.79,2
3316,Hosa Road,1016.0,2.0,45.0,2
3317,Hosa Road,1730.0,3.0,72.6,3
3318,Hosa Road,1360.0,2.0,77.61,2
3319,Hosa Road,1170.0,2.0,65.0,2
3320,Hosa Road,1161.0,2.0,55.15,2
3321,Hosa Road,1470.0,2.0,84.22,3
3322,Hosa Road,1513.0,3.0,103.0,3
3323,Hosa Road,1708.0,3.0,64.05,4
3324,Hosa Road,1161.0,2.0,48.75,2
3325,Hosa Road,1541.0,3.0,69.61,3
3326,Hosa Road,1016.0,2.0,39.95,2
3327,Hosakerehalli,2378.0,3.0,262.0,3
3328,Hosakerehalli,2376.0,3.0,203.0,3
3329,Hosakerehalli,3205.0,5.0,380.0,4
3330,Hosakerehalli,3024.0,5.0,248.0,4
3331,Hosakerehalli,3024.0,5.0,350.0,4
3332,Hosakerehalli,2400.0,5.0,250.0,5
3333,Hosakerehalli,1817.0,4.0,153.0,3
3334,Hosakerehalli,1304.0,2.0,100.0,2
3335,Hosakerehalli,2480.0,3.0,245.0,3
3336,Hosakerehalli,925.0,2.0,46.5,2
3337,Hosakerehalli,2480.0,4.0,260.0,3
3338,Hosakerehalli,1596.0,3.0,79.8,3
3339,Hosakerehalli,1200.0,2.0,100.0,3
3340,Hosakerehalli,3205.0,4.0,300.0,4
3341,Hosakerehalli,3033.0,4.0,326.0,4
3342,Hosakerehalli,600.0,2.0,65.0,2
3343,Hosakerehalli,2480.0,4.0,265.0,3
3344,Hosakerehalli,925.0,2.0,46.25,2
3345,Hosakerehalli,2376.0,3.0,240.0,3
3346,Hosakerehalli,1500.0,6.0,145.0,5
3347,Hoskote,1250.0,3.0,50.0,3
3348,Hoskote,1225.0,3.0,40.0,3
3349,Hoskote,1740.0,3.0,60.0,3
3350,Hoskote,1170.0,2.0,45.0,2
3351,Hoskote,1250.0,3.0,29.0,3
3352,Hoskote,1200.0,3.0,57.0,3
3353,Hoskote,1069.0,2.0,38.0,3
3354,Hoskote,1095.0,2.0,33.6,2
3355,Hoskote,1695.0,3.0,50.0,3
3356,Hoskote,1065.0,2.0,31.5,2
3357,Hoskote,1395.0,2.0,63.0,3
3358,Hoskote,1065.0,2.0,28.5,2
3359,Hoskote,945.0,2.0,35.0,2
3360,Hoskote,1065.0,2.0,33.75,2
3361,Hoskote,509.0,1.0,23.0,1
3362,Hosur Road,1656.0,2.0,120.0,2
3363,Hosur Road,1194.0,2.0,69.0,2
3364,Hosur Road,1175.0,2.0,48.0,3
3365,Hosur Road,1145.0,2.0,60.0,3
3366,Hosur Road,3300.0,5.0,240.0,5
3367,Hosur Road,1510.0,2.0,105.0,3
3368,Hosur Road,1427.0,2.0,80.63,3
3369,Hosur Road,1508.0,2.0,110.0,3
3370,Hosur Road,460.0,1.0,21.0,1
3371,Hosur Road,1733.0,2.0,85.0,3
3372,Hosur Road,1179.0,2.0,49.0,2
3373,Hosur Road,950.0,2.0,60.0,2
3374,Hosur Road,1194.0,2.0,71.64,2
3375,Hosur Road,1766.0,3.0,130.0,3
3376,Hosur Road,1689.0,3.0,103.0,3
3377,Hosur Road,3600.0,5.0,180.0,5
3378,Hosur Road,1170.0,2.0,48.0,2
3379,Hosur Road,1250.0,2.0,55.0,2
3380,Hosur Road,1689.0,3.0,103.0,3
3381,Hosur Road,3000.0,4.0,160.0,4
3382,Hosur Road,2000.0,4.0,130.0,4
3383,Hosur Road,1250.0,2.0,65.0,2
3384,Hosur Road,1689.0,3.0,103.0,3
3385,Hosur Road,1250.0,2.0,50.0,3
3386,Hosur Road,1685.0,3.0,90.0,3
3387,Hosur Road,1223.0,2.0,93.0,2
3388,Hosur Road,1464.0,3.0,56.0,3
3389,Hosur Road,1919.0,3.0,117.0,3
3390,Hulimavu,1125.0,2.0,50.0,2
3391,Hulimavu,1242.0,2.0,51.0,2
3392,Hulimavu,1650.0,3.0,78.0,3
3393,Hulimavu,1823.0,3.0,100.0,3
3394,Hulimavu,1300.0,2.0,36.0,2
3395,Hulimavu,1080.0,2.0,43.2,2
3396,Hulimavu,1100.0,2.0,71.5,2
3397,Hulimavu,1758.0,3.0,65.0,3
3398,Hulimavu,688.0,1.0,50.0,1
3399,Hulimavu,1255.0,2.0,73.0,2
3400,Hulimavu,1200.0,4.0,75.0,4
3401,Hulimavu,1058.0,2.0,48.0,2
3402,Hulimavu,1375.0,2.0,80.0,2
3403,Hulimavu,1248.0,2.0,69.0,2
3404,Hulimavu,1818.0,3.0,135.0,3
3405,Hulimavu,1225.0,2.0,55.0,2
3406,Hulimavu,1255.0,2.0,74.0,2
3407,Hulimavu,1175.0,2.0,45.0,2
3408,Hulimavu,1255.0,2.0,69.0,2
3409,Hulimavu,1255.0,2.0,66.0,2
3410,Hulimavu,3035.0,5.0,271.0,3
3411,Hulimavu,3035.0,5.0,220.0,3
3412,Hulimavu,1127.0,2.0,65.0,2
3413,Hulimavu,1200.0,2.0,50.0,2
3414,Hulimavu,1450.0,3.0,72.0,3
3415,Hulimavu,1200.0,2.0,75.0,2
3416,Hulimavu,1430.0,2.0,90.0,3
3417,Hulimavu,850.0,1.0,39.5,2
3418,Hulimavu,1000.0,2.0,45.0,2
3419,Hulimavu,1320.0,2.0,59.0,3
3420,Hulimavu,2000.0,4.0,100.0,4
3421,Hulimavu,3560.0,5.0,318.0,4
3422,Hulimavu,1011.0,2.0,38.0,2
3423,Hulimavu,1276.0,2.0,76.0,2
3424,Hulimavu,1500.0,2.0,90.0,2
3425,Hulimavu,1021.0,2.0,76.0,2
3426,Hulimavu,581.0,1.0,29.0,1
3427,Hulimavu,935.0,2.0,45.0,2
3428,Hulimavu,1050.0,2.0,125.0,2
3429,Hulimavu,1320.0,2.0,65.0,3
3430,Hulimavu,1200.0,4.0,75.0,4
